Height,Weight
64.19,137.84
65.80,157.29
63.79,120.84
61.19,109.58
59.35,106.11
62.70,142.79
61.93,113.65
61.99,131.41
58.16,105.15
67.41,147.36
62.07,119.66
65.50,159.09
62.62,128.17
64.43,162.52
63.45,132.02
64.04,144.49
62.87,122.78
61.84,110.98
62.80,128.81
60.40,112.88
61.93,141.44
66.47,162.58
61.61,124.53
62.58,141.38
62.04,119.42
61.87,122.54
64.83,138.52
58.92,111.33
63.52,136.57
62.35,124.07
65.87,155.92
64.96,141.48
66.72,122.79
61.31,113.52
63.50,123.08
64.66,143.83
69.42,181.85
62.34,107.00
63.94,126.98
67.61,174.32
67.12,154.17
60.52,133.54
61.84,141.58
66.48,146.58
68.45,171.57
68.18,144.33
61.12,108.44
63.40,145.62
66.32,148.67
66.05,143.33
64.74,167.14
67.51,159.95
61.78,113.15
65.19,135.43
60.43,130.63
63.46,127.31
62.09,116.76
63.66,132.30
60.05,115.66
64.23,141.00
64.33,138.74
60.61,109.05
63.92,132.96
63.77,134.75
61.21,104.51
64.23,152.97
62.01,125.29
62.18,144.18
59.85,101.72
63.64,135.42
64.99,141.29
62.48,132.52
60.19,102.10
64.63,137.17
61.42,148.11
64.37,155.08
61.46,120.72
64.65,135.03
64.19,133.35
68.71,178.87
64.29,146.70
63.58,147.65
65.22,138.57
66.37,137.29
61.62,117.13
64.80,152.92
60.68,118.08
69.53,163.80
66.18,157.79
65.43,143.34
59.17,109.87
65.30,141.55
60.26,115.39
64.43,159.34
59.38,109.69
64.84,137.70
65.62,123.50
66.93,143.20
63.67,135.83
57.76,89.79
68.75,174.58
65.96,150.76
64.27,121.74
66.54,150.97
66.84,156.00
66.73,162.60
63.88,139.20
57.16,94.26
66.79,127.10
60.81,120.94
67.63,169.69
63.04,117.03
59.91,105.65
61.53,126.35
66.01,147.20
65.83,147.15
62.05,115.77
67.04,140.82
62.13,125.28
60.28,126.96
64.98,140.40
61.72,134.26
67.92,172.17
64.84,143.46
65.01,151.19
65.06,151.11
65.22,150.44
68.33,159.09
66.44,129.36
57.80,112.46
63.07,131.49
59.77,127.07
58.12,116.40
57.94,97.71
58.82,108.36
65.54,142.70
65.34,147.10
63.01,115.96
65.73,137.84
66.47,152.81
63.64,131.42
59.62,107.38
63.96,148.37
62.36,113.93
64.09,136.79
64.85,139.17
62.55,135.67
61.28,135.08
63.23,138.83
63.42,144.87
60.12,109.39
67.84,171.74
63.07,145.87
63.40,147.60
62.69,116.27
62.68,120.91
63.59,117.44
63.33,126.11
58.56,131.40
65.07,160.80
63.88,143.91
65.48,144.41
65.20,125.20
64.56,151.29
60.46,125.46
64.92,152.90
67.12,165.32
72.43,177.97
65.23,174.47
60.82,108.71
61.68,134.71
65.50,171.13
63.83,133.78
64.26,144.08
61.71,132.92
63.91,128.09
59.03,106.37
64.80,146.04
65.45,150.34
61.89,128.56
56.89,99.87
59.14,103.03
63.48,127.34
60.66,111.17
62.99,129.45
69.81,162.65
66.48,164.87
61.11,114.43
66.37,149.48
67.38,144.31
64.40,162.56
63.50,126.86
66.19,149.58
62.38,117.82
63.97,146.30
63.54,121.12
65.27,133.57
62.03,113.89
63.80,120.61
66.06,158.54
65.41,158.06
59.39,124.21
65.13,130.16
62.82,126.80
65.28,157.98
60.40,115.42
59.17,106.14
63.99,139.87
62.49,124.18
65.62,153.83
64.34,135.04
67.92,157.97
63.77,143.72
61.02,106.86
61.31,115.79
63.11,117.90
68.30,150.15
60.69,125.57
57.55,98.64
58.71,120.25
62.70,100.23
64.57,153.57
63.08,128.48
67.05,144.35
61.42,106.30
66.54,155.37
63.80,145.88
63.13,136.24
61.76,115.58
66.19,145.58
61.69,117.63
60.92,114.03
62.37,131.74
67.33,168.63
67.44,160.29
65.70,142.16
64.50,126.58
67.22,153.99
64.67,143.78
66.09,140.32
61.75,132.60
64.98,123.70
63.19,140.39
61.74,123.08
64.22,137.00
66.19,126.38
62.79,126.42
62.30,139.19
61.98,141.86
63.18,124.91
63.56,151.30
63.81,122.78
58.72,106.07
65.44,146.96
63.32,129.31
63.13,126.48
62.19,126.91
61.21,112.92
64.72,143.94
66.74,144.41
61.86,132.60
63.16,141.49
67.42,148.61
62.66,121.09
67.99,172.22
63.14,141.77
64.13,121.29
57.07,93.75
68.41,163.79
62.59,145.99
69.41,156.88
63.15,136.62
58.12,102.09
65.28,125.13
60.76,116.98
67.59,150.38
64.43,138.23
61.15,135.43
61.81,127.25
67.12,148.83
62.55,131.11
67.14,155.83
64.80,152.83
65.97,148.80
62.09,125.45
64.19,112.51
64.62,138.11
62.26,147.96
62.78,140.39
63.07,155.28
64.26,150.07
67.42,156.68
64.36,138.31
65.96,156.10
63.73,151.24
70.36,185.85
66.05,145.14
63.88,125.17
65.82,153.34
54.87,78.61
62.20,127.23
67.43,170.96
67.07,154.71
64.05,143.00
58.40,106.77
59.15,104.00
65.48,134.95
62.10,124.41
66.36,154.02
67.87,147.87
65.43,147.02
63.80,134.95
67.02,181.79
65.86,165.41
62.36,120.66
58.72,110.54
73.39,190.08
64.26,140.24
61.19,124.46
60.38,115.03
66.62,152.28
63.95,131.45
65.95,145.10
61.86,132.47
66.68,142.96
68.26,158.79
68.73,164.11
62.31,105.15
63.08,146.91
56.81,84.17
64.09,128.42
65.34,139.28
61.97,132.77
68.10,152.18
62.75,133.29
61.87,118.76
61.73,132.71
66.21,140.51
67.15,156.30
66.14,152.08
64.45,142.82
62.37,129.34
60.64,118.14
64.52,129.80
60.39,124.98
59.94,102.47
60.92,120.94
68.00,158.57
65.91,149.06
62.99,142.54
63.38,125.66
68.61,174.98
64.10,146.64
67.11,162.60
59.52,124.89
62.24,120.42
64.94,149.16
67.72,161.35
63.94,142.99
65.22,155.61
63.76,152.04
64.00,143.34
65.88,138.90
67.68,175.01
64.39,125.61
67.03,154.48
57.11,98.79
62.90,117.42
64.05,138.76
67.78,162.16
60.01,113.88
61.44,126.30
59.74,95.93
64.34,138.70
61.04,113.18
64.63,138.15
66.09,153.26
59.61,109.39
65.50,152.93
66.11,154.60
67.11,151.91
61.30,127.07
60.82,127.44
61.38,128.44
68.94,155.69
64.91,151.49
65.30,149.46
62.49,116.46
67.48,160.88
59.42,94.75
66.90,141.32
62.85,152.61
61.44,125.98
64.65,143.51
59.37,118.76
64.83,152.94
63.51,138.22
59.91,115.53
67.21,171.18
60.14,118.80
64.28,135.97
67.95,168.89
61.45,104.31
62.34,129.97
61.96,132.69
70.74,180.05
62.03,108.17
64.27,140.57
63.15,125.39
63.71,138.94
63.98,147.81
64.93,147.92
63.34,137.98
69.86,178.39
65.91,159.23
67.13,168.06
66.22,144.69
63.33,136.39
61.92,126.88
57.78,126.14
58.74,96.76
63.02,137.90
61.02,120.14
67.67,156.51
60.83,123.81
63.33,163.08
66.50,143.76
60.93,131.94
62.82,122.41
62.84,132.37
65.69,142.53
60.94,126.71
60.33,86.06
65.07,141.81
64.55,124.98
65.38,136.20
62.25,135.93
65.57,138.54
68.30,168.00
64.72,139.52
62.98,132.10
60.75,110.13
60.00,113.65
61.22,115.66
66.19,154.32
61.29,132.27
62.83,132.17
63.10,133.57
63.81,132.21
66.17,145.80
65.15,138.42
57.26,101.71
58.43,105.75
66.82,149.66
63.69,125.93
61.27,127.88
69.43,162.55
62.98,129.16
64.06,114.06
64.85,147.53
67.81,138.10
62.82,125.44
60.57,122.91
61.62,109.73
66.30,134.62
61.25,109.68
66.33,157.64
65.43,139.72
63.69,136.35
60.30,119.48
63.61,136.65
63.54,133.59
63.85,147.67
64.85,140.30
64.67,130.31
61.39,123.02
62.83,146.45
60.18,131.38
63.48,130.65
63.91,140.64
63.68,149.90
61.21,118.40
63.85,144.76
64.66,131.12
62.72,158.29
60.05,124.68
64.08,134.31
65.21,148.99
64.05,144.66
67.11,161.97
62.84,134.99
66.98,158.85
64.00,118.46
67.32,158.56
60.23,120.97
61.72,120.23
62.81,137.58
61.44,127.60
64.51,138.61
63.46,138.21
66.45,152.48
62.36,124.72
63.62,134.72
65.17,150.72
57.15,91.65
64.52,129.20
59.96,101.50
64.95,124.23
70.45,175.06
66.53,151.83
62.57,142.38
62.36,143.56
62.36,122.11
66.94,156.02
64.76,137.35
65.67,138.47
67.10,159.59
61.42,128.03
60.15,100.75
61.27,103.72
63.34,131.74
60.86,107.39
66.83,165.09
64.75,141.39
57.27,94.50
65.59,150.64
62.17,132.24
58.62,98.54
63.24,122.23
66.22,142.66
62.67,148.76
65.04,141.85
70.84,192.16
60.57,116.81
61.98,138.87
57.65,99.40
58.68,91.55
59.08,99.33
64.60,141.48
63.37,149.12
65.57,137.02
62.34,129.26
63.45,136.32
58.53,110.59
63.77,145.40
62.80,131.11
69.17,172.80
65.15,147.69
56.74,103.54
62.40,134.21
62.97,126.82
60.32,112.03
65.20,142.42
64.62,149.67
58.91,116.42
65.02,149.59
65.95,155.85
61.65,107.72
63.89,133.29
64.96,125.13
60.68,101.13
61.14,109.51
62.07,121.95
61.52,125.02
60.17,113.05
64.57,149.40
68.71,151.34
63.47,130.29
62.53,126.16
61.74,145.56
66.49,138.51
57.55,108.15
62.32,123.96
65.36,145.93
67.22,167.45
65.25,143.89
67.76,148.49
60.95,136.66
58.84,102.85
63.53,130.43
67.02,145.56
61.35,123.91
62.99,142.55
62.04,114.48
60.31,107.98
62.59,136.76
65.66,140.94
63.93,142.20
64.04,139.33
64.74,147.27
67.07,163.45
56.74,91.61
69.89,172.12
63.47,136.92
64.38,127.39
62.81,117.18
62.71,126.98
65.40,144.77
67.86,163.02
67.77,166.78
66.09,155.82
65.79,156.87
60.24,123.86
65.87,155.25
61.19,114.73
70.02,167.31
66.56,165.93
64.47,127.85
63.62,138.51
66.23,141.60
59.44,117.17
62.17,126.81
65.22,154.34
63.11,133.51
59.63,101.46
58.97,112.98
66.30,165.01
69.64,186.21
66.43,153.33
65.64,141.23
65.07,145.67
64.46,144.85
55.15,88.81
64.52,138.79
63.65,132.69
63.88,135.85
63.72,130.09
66.60,152.24
68.04,152.13
64.63,155.22
68.75,165.90
64.13,145.24
65.01,145.82
60.75,112.41
59.49,102.81
61.97,133.26
61.98,118.22
63.09,125.87
60.42,101.54
60.10,106.87
65.37,163.35
63.92,150.02
64.43,135.27
61.70,121.05
67.94,154.10
60.15,103.98
67.76,162.91
69.32,166.64
68.98,157.33
66.61,148.61
63.10,142.57
63.05,128.23
60.65,123.86
66.48,161.06
63.08,134.27
63.76,134.72
66.79,144.84
62.96,137.25
66.11,164.70
60.83,104.23
62.75,131.29
61.44,124.26
62.12,136.72
58.09,94.94
60.69,114.05
62.39,129.62
66.19,156.38
61.67,133.19
60.94,112.43
65.37,136.99
62.33,110.96
61.69,118.74
63.95,142.36
65.90,159.85
59.58,99.66
63.04,118.64
65.69,139.18
64.65,162.59
66.23,147.55
66.69,174.33
61.74,125.45
64.34,138.30
63.99,141.07
60.33,131.05
65.27,145.61
64.91,142.55
62.24,139.40
59.34,121.19
62.97,102.85
64.17,143.41
63.20,114.13
64.42,134.43
61.49,121.27
68.53,156.70
61.63,108.38
65.94,153.10
59.24,114.74
63.96,138.39
64.21,150.67
59.41,103.39
66.50,165.81
66.99,163.57
60.97,122.75
65.82,150.95
63.86,147.64
67.11,165.50
65.85,163.50
66.65,156.04
60.95,119.18
65.41,142.90
63.41,118.77
63.87,129.59
61.19,110.70
64.62,146.55
62.39,118.98
70.66,184.52
63.26,126.43
66.89,162.40
66.08,144.59
59.00,105.45
64.92,126.70
65.31,141.38
66.11,156.92
69.13,165.83
61.80,130.44
66.54,164.09
65.51,169.35
63.99,156.38
59.39,131.38
61.38,125.75
63.90,138.19
61.97,132.91
63.25,131.65
69.44,178.28
63.66,128.28
61.21,124.42
61.99,126.41
60.22,120.43
64.17,139.82
63.70,134.09
65.26,151.61
63.47,132.37
62.73,108.66
62.02,136.01
61.58,109.08
64.57,143.24
61.45,121.98
63.57,128.56
61.08,122.44
64.68,131.65
65.55,139.38
60.78,113.59
63.81,149.83
64.96,142.09
60.19,96.36
61.51,117.84
66.71,148.35
62.11,110.92
66.92,181.59
66.34,141.39
58.59,105.81
65.34,130.57
63.06,128.40
61.93,116.79
64.93,142.12
68.29,164.18
62.69,123.00
62.68,125.89
66.32,151.21
65.07,135.61
62.43,137.17
64.19,130.09
66.53,157.93
62.18,111.85
61.65,108.03
64.82,132.58
61.41,123.96
65.29,143.37
67.31,153.91
66.34,155.67
62.28,122.53
62.94,127.25
61.08,124.80
65.25,154.91
67.98,153.44
60.47,126.68
64.75,136.53
63.22,140.16
67.39,153.13
61.62,143.62
65.96,151.63
62.44,128.23
66.39,152.74
61.18,127.20
61.23,103.14
62.85,121.68
63.35,145.52
64.43,141.21
68.25,173.51
65.25,151.73
68.03,161.91
64.19,152.27
68.10,166.81
62.37,141.89
64.68,135.71
64.58,126.43
67.38,156.49
64.24,137.41
62.68,137.65
66.53,159.64
60.07,126.39
69.19,166.14
62.41,146.81
63.34,140.62
64.49,141.88
63.12,132.62
64.22,131.70
59.05,112.03
66.15,152.75
63.03,131.97
62.78,114.16
62.47,120.17
65.87,155.57
66.20,172.40
63.42,135.00
64.93,154.70
65.26,100.98
65.37,136.47
65.37,144.02
62.27,138.62
66.29,168.91
68.41,165.57
64.53,136.76
58.26,117.50
61.32,115.22
64.30,129.48
63.79,140.33
64.73,152.38
67.71,147.67
62.52,128.85
65.96,143.25
63.72,138.19
63.70,133.02
62.57,126.91
64.86,150.40
64.01,127.96
61.82,124.96
62.54,128.36
67.64,152.03
68.71,174.38
67.14,155.02
66.89,145.76
60.62,136.66
60.42,126.70
66.91,156.59
62.60,125.65
64.40,144.50
62.36,112.28
62.19,125.18
65.24,125.40
62.14,114.93
72.26,188.44
60.60,124.60
62.27,111.25
58.30,92.30
64.37,135.60
62.67,131.00
67.42,161.89
67.83,173.36
58.87,100.85
62.07,123.70
64.10,146.65
60.24,121.50
62.21,136.20
65.28,150.78
67.97,147.27
67.72,159.50
64.12,136.86
63.10,135.94
65.71,136.96
65.13,139.05
62.05,132.19
63.63,145.46
61.07,105.31
69.01,176.83
62.93,149.66
63.02,141.41
60.46,118.43
64.87,144.23
66.65,152.70
60.04,129.14
63.38,123.91
63.47,119.35
61.99,112.73
69.25,169.63
62.64,115.12
65.77,147.73
68.90,192.64
63.67,130.08
64.61,143.15
61.53,106.30
62.72,121.72
66.32,153.25
67.06,147.80
60.14,110.84
66.15,160.77
64.31,145.48
61.10,135.04
63.44,135.03
67.98,160.27
59.09,107.83
67.10,133.24
63.86,158.94
67.35,165.35
65.01,137.90
61.98,116.95
60.55,115.25
66.24,153.38
66.71,153.57
57.85,96.28
59.94,110.61
61.77,122.92
67.41,161.46
63.77,143.92
65.29,127.04
61.98,118.82
70.63,195.77
62.33,111.97
69.95,194.24
71.28,162.31
64.62,119.68
69.47,174.15
60.76,103.35
68.37,184.16
62.05,139.11
63.38,129.72
67.46,158.27
61.08,116.43
64.66,139.00
62.63,143.77
58.21,77.52
63.05,128.05
63.63,133.78
66.86,153.01
61.96,110.21
66.11,157.73
62.83,137.93
63.53,131.42
64.69,147.80
64.54,147.57
68.52,156.37
60.87,126.41
61.04,115.08
63.09,131.09
61.51,133.99
68.89,181.39
64.36,138.86
61.19,132.98
63.55,122.68
65.63,135.78
66.42,139.74
65.42,147.42
64.85,146.69
61.35,130.28
65.36,143.89
65.24,134.57
67.24,154.71
62.87,161.27
63.25,125.13
64.83,150.74
60.01,112.66
60.48,104.42
61.23,127.83
67.08,144.85
67.91,168.71
65.88,129.00
61.51,104.41
61.64,121.30
61.91,118.75
60.62,96.39
60.56,120.18
61.90,113.04
67.74,162.31
62.56,141.28
63.28,118.85
61.87,136.39
61.53,127.96
62.68,134.18
59.03,98.37
63.17,128.09
59.33,100.47
66.83,137.10
64.30,133.88
63.57,121.78
65.15,155.78
67.30,158.47
62.81,135.80
61.08,131.34
61.57,126.01
66.13,153.59
58.15,112.04
58.77,103.54
62.83,118.85
62.20,133.55
61.33,127.66
61.71,118.51
61.05,122.56
59.88,106.78
56.11,87.30
58.96,110.82
62.63,129.52
59.92,118.46
66.04,142.99
59.24,104.92
63.34,126.84
68.20,178.19
62.82,138.40
66.67,161.72
66.34,163.83
62.72,127.94
62.88,124.95
68.14,163.11
61.55,107.52
63.99,134.35
68.73,153.72
62.61,160.61
63.98,135.22
63.95,125.82
60.98,127.30
63.52,129.13
65.12,146.43
64.70,147.20
59.47,100.88
62.83,133.06
63.29,135.16
64.24,151.66
64.45,128.20
63.89,160.58
67.32,146.98
66.25,143.80
66.61,169.13
63.26,137.09
64.40,131.38
61.79,123.14
62.72,121.81
68.01,149.72
62.16,126.35
68.13,138.86
64.92,133.20
64.43,151.56
65.77,135.44
63.22,139.36
62.73,106.88
58.96,95.75
63.63,144.97
62.32,122.51
57.14,99.11
63.86,143.69
61.77,119.26
67.92,159.51
61.78,118.15
61.95,119.80
61.79,121.09
61.30,122.74
61.22,109.23
63.17,124.49
65.12,146.65
63.81,140.89
60.29,100.16
65.80,159.45
62.64,115.91
65.52,162.05
60.92,111.37
59.45,108.11
62.42,121.03
65.06,131.59
64.36,143.54
62.70,121.77
64.23,146.10
61.16,123.35
64.01,136.78
64.22,154.45
61.53,140.98
57.71,94.39
70.42,174.61
69.16,161.11
64.76,131.35
62.09,130.30
67.43,156.08
66.86,156.68
61.82,102.69
67.78,166.45
65.30,143.27
65.52,150.37
63.85,121.10
60.67,110.71
62.12,122.03
60.41,124.71
64.57,142.10
60.18,116.40
63.82,126.74
62.63,132.15
58.95,103.36
62.07,112.46
60.45,114.30
64.49,126.63
65.62,160.62
66.87,156.52
70.36,163.95
60.23,95.93
63.31,127.78
59.59,104.05
65.32,145.85
61.96,142.40
61.63,131.62
60.22,107.73
62.44,134.45
61.44,123.04
65.03,153.39
66.83,151.93
61.28,141.21
62.26,147.34
63.69,121.63
61.23,106.09
59.25,106.07
65.08,152.07
63.34,136.07
65.13,150.14
66.37,153.10
59.63,127.00
66.74,168.87
66.57,138.60
65.19,158.78
63.73,125.42
64.64,135.45
68.22,153.10
60.77,111.36
65.08,154.77
59.77,124.42
67.01,151.33
71.55,185.66
65.60,144.51
67.71,163.33
63.21,142.57
61.25,115.89
65.64,137.29
59.25,110.59
63.26,141.67
63.29,119.01
66.51,152.44
66.84,160.98
60.56,116.27
64.48,151.89
63.73,154.66
68.14,152.43
65.38,140.07
63.35,119.63
63.59,128.49
66.54,161.14
66.64,152.57
62.44,126.52
59.59,115.22
62.06,122.67
68.00,161.32
64.64,160.10
60.15,120.89
61.50,122.05
60.47,112.85
61.49,137.09
65.53,148.05
57.84,105.74
65.04,134.28
64.18,147.93
63.43,138.20
62.49,140.61
67.39,168.14
64.76,133.25
63.58,138.23
63.80,137.47
60.98,120.66
61.74,110.51
64.19,121.89
60.55,110.30
67.18,164.78
65.88,141.02
60.34,82.20
59.13,90.52
68.19,177.57
62.62,106.00
64.76,142.26
63.72,138.00
62.79,119.63
66.34,156.23
64.85,160.76
65.76,137.47
66.31,154.90
64.24,147.21
63.10,133.15
62.78,145.79
63.47,155.49
66.75,166.88
66.53,149.74
64.94,135.39
64.25,143.36
65.64,159.13
66.66,159.48
60.21,111.05
64.55,137.82
65.52,164.51
64.16,123.41
63.42,153.18
68.58,153.32
67.46,175.29
65.59,157.15
67.38,160.98
65.30,142.52
68.70,171.89
62.88,117.37
64.50,134.05
67.13,134.27
63.89,135.65
63.95,138.87
61.23,117.14
62.37,138.65
63.88,137.17
67.26,151.23
61.98,113.97
61.94,121.19
65.12,163.93
59.95,111.23
58.67,98.52
61.46,131.70
66.34,160.99
67.58,156.73
66.11,159.37
62.74,138.25
62.74,112.87
60.59,118.76
64.26,147.40
63.59,139.69
60.52,113.27
65.65,147.34
64.37,139.55
68.09,141.23
61.40,123.98
63.66,148.24
56.17,77.90
60.86,101.17
65.49,134.90
60.09,117.90
65.16,148.36
60.58,102.19
59.85,112.14
60.18,97.26
63.81,139.60
65.16,145.44
61.23,116.86
66.26,148.41
62.30,138.99
67.34,144.92
64.48,131.81
65.41,151.53
63.32,132.90
70.00,178.74
60.78,113.88
62.71,124.67
64.06,136.63
67.26,154.62
62.23,120.94
59.22,131.16
58.37,113.90
59.98,110.80
62.23,131.89
61.40,123.01
66.69,153.56
60.83,116.25
65.63,159.10
60.19,115.05
66.10,131.26
64.41,127.94
64.89,129.12
63.86,128.29
61.22,124.52
70.00,176.83
64.49,130.65
66.99,156.26
58.30,95.12
64.36,154.37
67.41,163.58
66.94,142.77
60.73,119.97
65.20,133.01
59.96,119.88
65.74,165.16
63.17,134.93
61.41,131.56
61.95,139.48
64.74,137.77
57.23,99.37
66.00,155.10
66.04,151.87
66.12,162.73
59.87,107.64
64.26,122.94
64.52,146.60
70.40,167.54
67.68,151.28
60.98,108.47
64.96,113.73
62.83,129.29
63.18,127.18
64.94,136.66
62.68,124.44
64.83,152.08
63.74,134.11
69.82,174.67
63.34,126.70
65.80,142.15
61.84,136.77
59.55,118.86
62.13,114.14
65.32,145.52
66.61,155.89
63.73,146.97
60.16,120.24
65.69,151.99
64.39,138.47
65.34,128.24
66.28,154.89
64.14,134.46
64.89,134.28
64.70,146.40
59.91,94.56
62.43,124.29
64.77,143.45
62.91,104.05
62.26,124.03
66.04,142.76
69.21,147.05
61.32,107.46
60.08,123.78
68.99,152.96
61.79,107.46
62.91,141.22
64.60,130.66
60.52,139.76
66.92,155.76
63.07,133.66
65.53,120.85
65.02,147.10
60.35,108.28
66.17,154.51
68.09,161.55
63.79,154.23
61.89,129.56
65.72,157.69
64.94,141.54
62.56,123.55
64.07,166.57
64.64,143.02
62.28,132.58
68.07,164.37
60.00,95.63
61.69,118.20
69.80,174.03
63.58,126.53
63.50,152.70
62.50,132.56
59.41,101.22
60.58,99.29
67.05,160.94
64.27,148.25
66.14,151.81
64.31,138.82
62.83,132.42
60.72,124.43
65.29,140.06
61.81,137.34
60.98,132.22
65.39,146.21
65.27,164.04
65.13,142.38
63.50,123.59
63.01,127.54
61.85,122.41
61.08,141.50
66.41,167.72
69.73,187.79
67.43,148.62
64.45,134.55
64.54,141.11
60.45,122.16
64.83,156.95
64.15,133.60
69.61,167.74
60.74,118.42
65.52,144.46
66.12,144.94
61.08,117.99
63.69,136.89
63.98,141.48
66.74,148.56
64.12,142.05
64.77,142.84
62.80,129.15
64.51,135.00
64.15,148.65
60.32,114.78
62.19,124.61
66.92,168.67
63.95,135.04
64.79,142.53
65.01,134.53
64.82,135.97
64.89,152.87
63.13,141.91
65.33,144.81
62.28,145.99
61.15,115.24
63.34,143.71
61.54,118.04
64.64,133.38
67.32,153.52
65.66,139.46
66.42,143.87
63.25,121.02
64.07,125.54
62.29,133.02
61.62,108.80
63.54,130.28
62.62,117.44
62.21,136.35
59.53,114.15
63.21,126.03
64.33,155.53
68.68,163.89
64.59,150.21
63.58,120.68
60.90,117.17
64.00,149.36
65.71,149.72
64.04,141.89
58.76,111.66
59.89,116.76
66.56,162.68
61.66,122.71
62.13,132.32
61.32,97.11
70.18,182.13
62.16,128.96
65.13,140.38
64.16,157.91
59.55,107.85
59.00,107.84
66.18,151.83
63.65,127.84
62.02,133.65
63.72,143.76
66.11,139.24
65.11,136.93
58.19,104.47
62.31,120.67
63.83,134.25
63.99,146.30
61.81,132.52
65.05,140.82
66.95,154.78
68.32,160.44
65.10,152.42
71.07,182.08
69.14,186.80
62.22,130.01
62.84,129.25
67.23,158.52
60.27,121.65
62.95,141.91
69.00,179.64
63.50,129.32
62.55,132.01
63.94,137.84
67.02,159.24
64.68,151.76
60.04,112.95
59.46,111.71
67.54,138.52
61.77,112.27
63.55,135.81
65.76,170.87
69.18,165.26
64.80,143.83
67.20,160.90
61.62,112.54
66.01,161.11
61.33,114.72
61.61,112.08
66.23,156.17
62.19,132.06
64.15,151.28
58.89,104.42
64.30,149.19
67.56,170.86
61.39,139.11
65.86,140.38
61.10,111.57
66.04,133.94
62.02,125.51
64.27,145.90
59.76,119.16
62.78,125.82
61.53,128.64
63.91,136.85
64.89,146.61
61.80,114.88
69.10,174.71
64.98,144.26
62.32,125.56
65.32,146.75
64.23,137.51
61.32,119.76
58.16,95.68
62.59,123.74
64.68,123.01
63.96,118.89
67.67,155.49
63.64,125.50
62.57,144.72
67.90,153.44
67.95,167.09
65.04,147.87
59.84,106.36
66.39,160.49
65.35,156.88
64.39,143.62
65.51,164.44
65.17,129.03
63.17,133.69
64.84,153.57
60.30,116.13
59.82,130.96
63.17,129.67
64.29,155.25
62.64,136.10
65.65,138.10
59.53,124.81
66.50,164.93
60.54,134.71
61.58,121.65
65.49,146.06
63.11,138.45
64.99,143.68
64.90,150.17
67.60,152.37
59.26,117.39
62.21,132.56
61.66,120.99
60.48,110.57
63.42,129.92
65.58,155.94
67.43,151.68
60.92,131.25
60.84,116.50
64.57,137.10
67.59,161.78
66.45,135.61
58.52,103.76
63.77,139.85
67.70,155.73
61.88,101.53
62.99,112.57
61.86,132.78
59.48,107.87
62.94,120.47
64.83,151.69
64.58,144.30
61.79,127.00
65.24,128.72
64.37,138.93
63.79,141.05
64.90,150.75
64.12,145.51
64.32,153.02
64.47,145.13
67.10,155.50
61.30,104.86
65.97,151.72
65.95,161.69
68.19,170.84
61.91,128.60
64.98,135.21
58.78,112.56
61.59,126.13
68.22,161.04
66.23,139.64
66.62,159.15
63.87,142.51
63.49,129.29
67.09,158.56
66.69,162.79
67.35,154.88
64.03,136.30
63.06,122.13
61.11,113.10
62.17,136.27
62.42,121.79
64.19,135.97
63.95,145.52
63.38,132.97
62.91,139.47
70.54,180.98
69.11,163.90
64.12,142.71
65.03,150.47
65.27,145.77
68.76,175.90
64.88,149.81
65.28,143.53
61.54,129.62
66.78,172.86
61.65,126.46
62.99,139.41
57.60,98.18
65.88,142.86
61.98,137.08
64.25,124.93
64.63,135.27
57.45,89.42
61.93,102.47
60.33,114.47
64.12,139.59
67.52,158.21
66.71,162.93
59.86,117.73
60.73,122.51
62.91,124.32
68.80,173.28
68.42,169.47
59.79,118.35
64.68,128.25
62.96,136.80
67.26,162.31
72.09,192.53
64.11,139.25
64.50,135.62
62.61,125.89
66.16,137.66
63.13,148.73
64.04,137.42
63.82,129.30
62.16,108.25
64.71,141.33
61.79,136.65
62.40,146.81
62.37,132.13
60.96,109.36
63.50,141.03
58.34,110.15
61.14,112.97
59.84,103.27
60.44,136.59
66.32,152.66
69.38,168.25
66.42,153.00
62.55,126.49
64.04,132.82
68.58,163.23
62.60,117.13
66.06,146.67
59.62,115.25
62.90,131.58
63.18,135.58
69.31,151.31
62.97,132.16
62.18,103.10
62.05,124.88
63.68,127.33
63.98,134.31
63.84,145.58
67.42,150.50
62.19,101.23
60.15,111.30
64.58,127.37
64.61,144.42
60.86,139.25
66.44,153.07
69.19,172.24
62.09,130.94
61.68,116.42
64.61,138.92
66.19,163.81
66.16,128.21
61.08,130.38
63.80,146.46
62.85,126.03
63.90,126.91
62.03,118.61
63.10,131.79
60.66,119.21
55.65,85.62
64.97,146.58
61.59,125.52
60.61,115.44
61.53,127.66
67.78,157.67
66.98,157.61
65.71,147.20
63.52,136.78
66.75,162.61
65.06,149.73
66.32,145.91
64.41,131.53
66.65,154.01
62.78,131.94
60.68,120.62
62.90,128.56
67.76,155.97
65.95,166.77
62.54,124.83
63.90,146.69
65.99,155.41
61.88,116.71
60.77,114.45
64.74,128.79
66.11,141.00
60.33,102.26
67.74,159.20
66.21,156.54
67.41,170.27
65.03,156.82
61.91,134.78
66.21,154.96
66.31,139.83
64.73,143.93
64.30,138.60
64.02,116.89
65.82,148.48
64.63,133.39
59.56,116.19
70.82,184.86
66.65,156.42
62.86,122.80
61.43,118.66
70.95,193.23
65.07,132.40
63.27,142.99
67.12,158.93
62.57,137.38
60.44,118.22
61.20,102.18
66.80,147.58
