Gender,Height,Weight
Male,68.26,190.39
Male,69.45,178.68
Male,70.43,189.91
Male,72.39,199.57
Male,69.23,185.92
Male,67.10,165.37
Male,70.34,177.47
Male,72.39,189.17
Male,70.58,206.43
Male,67.40,199.68
Male,73.44,226.23
Male,67.20,174.44
Male,74.03,215.29
Male,68.90,175.44
Male,63.87,168.08
Male,68.07,185.53
Male,67.78,179.86
Male,69.52,189.62
Male,68.40,182.26
Male,68.88,181.51
Male,69.77,194.60
Male,65.72,174.41
Male,66.23,180.90
Male,62.77,163.19
Male,67.13,177.72
Male,69.90,181.45
Male,67.69,177.91
Male,69.60,191.03
Male,69.70,177.15
Male,67.44,159.81
Male,68.14,188.15
Male,70.49,208.76
Male,70.98,192.11
Male,71.24,220.26
Male,68.49,186.41
Male,69.29,197.19
Male,64.60,140.20
Male,68.70,180.22
Male,68.29,176.01
Male,65.71,167.83
Male,67.85,153.03
Male,67.41,162.82
Male,66.10,163.64
Male,67.61,190.42
Male,66.25,191.64
Male,67.73,175.21
Male,69.04,184.04
Male,78.46,227.34
Male,70.62,198.39
Male,70.40,193.86
Male,67.87,176.90
Male,70.85,185.35
Male,67.90,192.65
Male,74.72,207.30
Male,68.38,179.16
Male,75.75,226.50
Male,71.03,186.23
Male,70.75,202.74
Male,76.29,233.50
Male,69.60,192.11
Male,69.57,194.98
Male,69.58,196.14
Male,65.83,157.61
Male,67.80,184.86
Male,68.39,179.35
Male,64.92,158.41
Male,68.44,182.45
Male,72.67,206.98
Male,66.05,161.56
Male,61.31,150.32
Male,68.27,159.98
Male,75.26,223.45
Male,66.47,182.47
Male,66.53,179.22
Male,67.75,179.12
Male,71.78,210.73
Male,69.00,200.31
Male,68.31,185.28
Male,73.96,215.04
Male,68.75,194.13
Male,73.57,207.21
Male,66.93,169.10
Male,69.35,195.17
Male,67.02,183.38
Male,72.06,200.07
Male,67.88,175.46
Male,63.94,153.95
Male,66.12,172.51
Male,73.82,208.87
Male,64.76,160.98
Male,67.01,188.97
Male,70.88,194.07
Male,67.41,168.63
Male,66.93,175.04
Male,64.68,176.07
Male,67.32,168.74
Male,68.30,194.55
Male,73.80,227.44
Male,66.26,176.49
Male,67.71,177.26
Male,65.85,178.03
Male,71.81,211.36
Male,65.34,155.73
Male,67.97,192.06
Male,75.16,214.37
Male,63.41,163.07
Male,65.10,156.66
Male,67.73,164.93
Male,72.31,201.91
Male,69.44,197.65
Male,64.88,176.80
Male,66.98,188.02
Male,66.91,182.00
Male,68.13,175.64
Male,70.39,176.06
Male,70.51,206.44
Male,69.77,197.83
Male,68.41,177.11
Male,67.29,174.09
Male,68.23,175.67
Male,67.53,180.27
Male,74.41,220.72
Male,69.00,181.94
Male,68.34,187.63
Male,69.00,188.33
Male,64.83,164.60
Male,73.06,216.04
Male,71.60,211.03
Male,70.25,190.92
Male,71.02,198.27
Male,69.37,187.57
Male,64.13,157.66
Male,70.53,204.42
Male,63.40,141.06
Male,71.41,207.30
Male,69.88,217.99
Male,66.88,169.64
Male,71.25,191.07
Male,73.57,199.47
Male,68.17,201.44
Male,73.58,215.07
Male,69.90,171.92
Male,64.88,161.61
Male,72.03,209.57
Male,67.41,163.48
Male,67.63,177.43
Male,69.55,199.81
Male,66.30,179.76
Male,68.70,178.02
Male,70.55,181.68
Male,66.34,163.00
Male,68.37,176.51
Male,72.37,224.60
Male,67.19,193.79
Male,67.53,164.00
Male,68.62,189.70
Male,68.56,186.06
Male,70.30,196.59
Male,68.90,195.41
Male,69.38,198.85
Male,72.61,200.63
Male,67.57,178.37
Male,69.24,202.20
Male,70.06,184.51
Male,69.30,193.53
Male,74.69,230.14
Male,67.55,172.87
Male,67.05,171.35
Male,72.74,202.87
Male,68.36,204.36
Male,67.09,168.32
Male,74.21,197.47
Male,60.82,137.78
Male,69.63,200.34
Male,67.73,194.18
Male,69.79,194.40
Male,69.99,208.11
Male,64.44,166.49
Male,64.80,185.26
Male,69.56,197.19
Male,68.00,193.91
Male,70.49,203.29
Male,74.05,207.73
Male,71.81,197.80
Male,67.27,182.90
Male,67.59,174.43
Male,62.29,149.50
Male,71.95,215.16
Male,68.41,179.83
Male,69.57,203.22
Male,71.09,182.78
Male,72.13,216.22
Male,72.54,213.72
Male,64.73,161.95
Male,70.96,212.23
Male,70.73,197.81
Male,66.35,171.96
Male,70.68,203.27
Male,66.85,164.70
Male,70.17,192.63
Male,71.62,208.67
Male,70.24,198.20
Male,67.85,168.07
Male,72.09,209.53
Male,68.89,175.99
Male,69.74,196.22
Male,69.33,194.83
Male,68.56,178.69
Male,68.63,193.13
Male,74.09,217.71
Male,72.38,216.94
Male,68.42,190.13
Male,68.61,181.23
Male,65.06,173.43
Male,75.57,217.12
Male,70.34,199.13
Male,73.42,220.21
Male,73.28,209.23
Male,65.35,172.57
Male,74.69,224.63
Male,68.96,207.74
Male,69.73,191.21
Male,66.94,175.94
Male,74.00,213.37
Male,70.53,181.86
Male,72.77,210.66
Male,69.63,189.65
Male,69.75,204.18
Male,66.66,184.47
Male,68.88,199.99
Male,67.90,170.85
Male,71.97,211.54
Male,75.46,217.97
Male,63.66,160.13
Male,69.10,184.90
Male,71.05,194.00
Male,75.70,249.57
Male,71.14,191.44
Male,69.92,197.27
Male,67.78,182.61
Male,67.99,185.69
Male,70.76,198.66
Male,65.64,172.54
Male,73.85,217.89
Male,71.79,197.42
Male,62.17,147.86
Male,64.81,158.01
Male,62.76,140.27
Male,69.00,191.24
Male,69.72,204.22
Male,67.56,171.20
Male,73.28,202.28
Male,69.77,197.98
Male,70.89,224.70
Male,67.52,188.41
Male,71.05,191.98
Male,70.38,207.80
Male,70.80,195.88
Male,69.45,190.45
Male,65.09,152.52
Male,72.62,207.16
Male,68.97,177.81
Male,66.54,173.47
Male,75.82,230.94
Male,72.28,198.84
Male,66.85,180.54
Male,63.65,160.88
Male,68.38,188.78
Male,69.63,200.56
Male,72.70,203.19
Male,73.74,208.16
Male,65.93,162.55
Male,66.63,160.12
Male,68.47,201.09
Male,73.46,211.79
Male,63.18,148.62
Male,67.94,191.33
Male,74.71,207.24
Male,64.64,172.50
Male,71.20,183.64
Male,67.40,180.66
Male,67.37,170.48
Male,70.84,201.40
Male,68.52,192.12
Male,71.14,211.82
Male,67.20,185.75
Male,70.72,176.96
Male,69.18,201.12
Male,73.45,203.24
Male,71.65,200.68
Male,69.94,182.35
Male,74.70,209.37
Male,67.87,168.82
Male,71.69,188.66
Male,72.20,195.28
Male,68.10,173.90
Male,66.57,163.24
Male,70.19,181.32
Male,76.46,239.58
Male,66.14,166.00
Male,65.92,152.95
Male,71.85,200.41
Male,69.12,197.49
Male,73.36,217.39
Male,69.05,194.68
Male,71.87,203.49
Male,71.86,204.42
Male,60.80,128.39
Male,69.04,181.38
Male,68.31,188.83
Male,70.99,198.64
Male,71.94,198.93
Male,69.94,187.40
Male,71.91,204.78
Male,71.01,194.08
Male,72.28,205.93
Male,66.28,174.21
Male,68.25,183.45
Male,72.37,218.39
Male,67.50,175.21
Male,70.75,206.38
Male,71.67,189.39
Male,71.52,214.30
Male,66.08,175.55
Male,70.47,200.36
Male,70.95,216.34
Male,66.63,159.48
Male,65.26,167.76
Male,69.73,182.48
Male,71.85,212.81
Male,66.97,169.39
Male,69.23,175.91
Male,65.25,174.94
Male,72.70,181.33
Male,72.81,188.95
Male,66.58,178.49
Male,62.59,144.64
Male,67.77,164.16
Male,68.48,174.46
Male,67.73,169.46
Male,76.62,255.86
Male,73.58,222.69
Male,67.65,167.86
Male,69.75,201.01
Male,65.71,170.90
Male,68.77,172.98
Male,70.70,187.37
Male,69.21,184.93
Male,74.63,213.07
Male,70.35,202.03
Male,68.12,167.88
Male,71.10,210.82
Male,69.98,206.41
Male,65.27,156.58
Male,67.68,169.61
Male,74.07,228.41
Male,68.76,172.09
Male,69.25,192.41
Male,68.81,174.24
Male,67.75,179.55
Male,71.47,192.93
Male,70.66,195.44
Male,68.37,187.92
Male,71.47,204.60
Male,69.38,212.02
Male,74.46,209.95
Male,72.28,196.71
Male,73.07,208.06
Male,68.11,176.26
Male,67.43,189.40
Male,70.82,194.33
Male,67.24,176.75
Male,71.22,209.73
Male,65.80,158.46
Male,64.52,171.30
Male,67.48,180.29
Male,71.36,211.40
Male,68.18,190.13
Male,67.47,178.37
Male,65.66,163.20
Male,67.70,155.16
Male,62.21,130.84
Male,67.45,186.84
Male,69.58,194.09
Male,69.93,204.88
Male,68.86,199.28
Male,70.94,192.21
Male,71.57,207.82
Male,66.50,161.76
Male,69.01,191.03
Male,68.07,171.06
Male,70.42,188.24
Male,71.22,200.71
Male,70.19,188.53
Male,66.48,165.59
Male,70.39,178.85
Male,68.85,174.89
Male,69.57,187.47
Male,69.21,201.53
Male,71.68,206.40
Male,68.51,200.88
Male,70.06,225.01
Male,70.90,199.36
Male,67.11,170.79
Male,67.63,174.87
Male,70.99,214.79
Male,66.88,175.37
Male,68.48,187.21
Male,66.27,163.64
Male,65.77,156.97
Male,64.46,158.90
Male,65.85,154.97
Male,69.90,177.71
Male,69.13,196.33
Male,70.48,194.16
Male,73.51,209.70
Male,72.31,194.89
Male,73.75,204.00
Male,73.54,212.03
Male,63.09,154.89
Male,72.27,209.63
Male,71.12,174.55
Male,72.01,205.96
Male,66.70,189.43
Male,63.57,144.82
Male,70.70,187.02
Male,75.68,232.10
Male,68.16,183.23
Male,70.23,191.71
Male,71.57,194.72
Male,71.66,204.43
Male,74.67,207.91
Male,66.81,174.34
Male,68.02,185.40
Male,68.21,168.17
Male,72.06,203.93
Male,66.70,164.18
Male,65.10,180.79
Male,68.23,174.71
Male,70.28,198.73
Male,68.99,166.80
Male,72.82,202.95
Male,70.48,190.52
Male,69.27,172.30
Male,66.12,181.01
Male,60.97,134.82
Male,66.08,169.62
Male,69.34,198.39
Male,70.80,192.29
Male,64.84,161.19
Male,66.91,169.88
Male,71.20,191.68
Male,67.66,173.38
Male,68.50,182.18
Male,67.14,188.85
Male,68.03,176.67
Male,71.03,217.49
Male,65.62,168.04
Male,68.68,177.52
Male,72.26,204.42
Male,69.81,217.19
Male,66.40,170.22
Male,67.59,174.01
Male,71.09,188.12
Male,65.82,172.75
Male,68.56,186.40
Male,69.72,205.15
Male,72.06,205.68
Male,67.65,180.87
Male,69.76,189.83
Male,66.92,175.20
Male,71.69,196.73
Male,69.03,183.56
Male,68.64,203.01
Male,68.21,190.58
Male,67.46,166.39
Male,68.16,191.83
Male,70.95,193.51
Male,70.69,194.94
Male,70.97,212.83
Male,74.60,249.95
Male,64.95,168.53
Male,67.39,174.03
Male,70.67,193.56
Male,71.70,207.11
Male,70.68,205.82
Male,70.47,199.36
Male,68.42,178.62
Male,70.42,189.58
Male,71.68,200.21
Male,67.90,165.76
Male,63.01,151.35
Male,66.80,174.99
Male,66.02,174.61
Male,64.91,166.24
Male,68.50,193.98
Male,70.02,189.91
Male,64.55,148.79
Male,72.46,223.32
Male,69.96,191.07
Male,69.32,172.46
Male,69.57,191.55
Male,69.67,192.09
Male,69.23,177.59
Male,64.45,162.62
Male,67.45,177.85
Male,73.49,214.82
Male,70.97,204.41
Male,74.70,225.51
Male,68.19,190.27
Male,69.86,207.92
Male,67.20,177.31
Male,67.84,192.74
Male,70.88,218.23
Male,71.24,192.02
Male,74.46,219.81
Male,69.55,183.75
Male,70.61,183.58
Male,67.95,183.70
Male,72.19,215.87
Male,68.07,177.55
Male,68.64,176.01
Male,68.83,200.33
Male,68.02,181.99
Male,73.63,215.55
Male,67.35,171.16
Male,73.84,214.03
Male,66.36,170.05
Male,72.17,198.69
Male,71.41,205.62
Male,70.67,198.02
Male,65.84,164.99
Male,71.77,202.23
Male,70.87,201.93
Male,69.84,188.69
Male,70.41,198.74
Male,70.83,173.96
Male,66.68,183.44
Male,65.99,183.83
Male,68.53,170.89
Male,68.31,184.78
Male,68.26,169.23
Male,66.48,197.65
Male,64.36,149.46
Male,68.77,174.34
Male,72.43,200.09
Male,70.95,194.29
Male,72.51,206.75
Male,70.38,197.43
Male,72.34,216.71
Male,72.06,220.13
Male,70.04,175.98
Male,69.24,189.63
Male,64.37,154.01
Male,69.49,188.42
Male,64.61,172.32
Male,71.41,210.43
Male,68.75,175.37
Male,67.52,157.92
Male,69.44,202.31
Male,66.53,176.19
Male,68.09,178.45
Male,68.02,174.27
Male,66.17,166.68
Male,70.80,196.27
Male,68.21,192.82
Male,70.69,199.96
Male,71.90,216.05
Male,71.28,209.90
Male,65.10,164.26
Male,66.49,173.35
Male,72.02,202.75
Male,68.36,179.95
Male,69.92,181.73
Male,73.19,201.22
Male,68.64,172.55
Male,69.80,184.29
Male,65.42,167.55
Male,68.79,175.84
Male,66.27,158.39
Male,72.39,199.45
Male,68.04,174.37
Male,71.76,211.56
Male,70.92,196.84
Male,72.70,220.87
Male,71.08,207.59
Male,70.09,220.52
Male,71.61,210.04
Male,75.98,226.47
Male,71.30,199.27
Male,66.92,160.43
Male,71.11,202.99
Male,70.60,195.54
Male,68.51,183.65
Male,63.84,147.89
Male,68.82,184.72
Male,67.10,187.10
Male,66.33,163.75
Male,70.03,200.92
Male,65.64,170.21
Male,67.23,186.27
Male,71.29,202.94
Male,69.46,202.97
Male,68.90,196.14
Male,69.62,180.51
Male,69.14,188.63
Male,68.61,187.74
Male,64.82,158.88
Male,66.94,171.11
Male,68.94,185.78
Male,64.03,157.85
Male,66.93,151.20
Male,69.75,195.24
Male,71.09,188.68
Male,73.05,218.71
Male,74.35,206.02
Male,70.18,189.92
Male,71.53,212.25
Male,68.88,171.85
Male,67.68,179.30
Male,71.70,212.04
Male,68.79,197.68
Male,66.69,174.74
Male,73.06,195.59
Male,73.54,206.10
Male,71.83,198.97
Male,76.47,246.23
Male,70.93,213.24
Male,72.44,230.23
Male,72.10,212.85
Male,68.23,192.45
Male,67.76,172.22
Male,61.76,135.54
Male,68.69,195.12
Male,71.48,214.98
Male,71.65,207.07
Male,71.75,198.12
Male,72.16,207.86
Male,70.45,183.24
Male,68.26,185.65
Male,66.80,165.11
Male,67.45,160.01
Male,69.78,188.07
Male,67.45,174.39
Male,65.69,168.23
Male,61.80,135.89
Male,73.61,220.03
Male,64.18,169.80
Male,69.32,193.28
Male,70.40,195.42
Male,63.06,157.44
Male,67.70,170.14
Male,77.45,232.65
Male,69.67,177.60
Male,71.17,185.21
Male,67.97,185.03
Male,68.96,184.03
Male,74.86,225.28
Male,65.74,148.14
Male,67.45,162.84
Male,65.92,175.42
Male,67.66,172.06
Male,69.69,181.94
Male,71.32,192.95
Male,71.36,195.94
Male,65.28,163.96
Male,71.54,203.78
Male,67.06,178.51
Male,63.90,140.43
Male,71.17,194.06
Male,68.30,182.23
Male,68.79,179.09
Male,59.98,112.90
Male,68.36,188.79
Male,68.26,171.35
Male,75.01,221.45
Male,68.45,199.38
Male,64.99,159.11
Male,70.72,209.16
Male,74.43,228.38
Male,62.27,154.28
Male,66.90,164.36
Male,70.19,195.72
Male,71.08,183.73
Male,76.12,240.64
Male,71.28,205.18
Male,69.34,197.22
Male,68.05,177.12
Male,69.30,172.35
Male,73.49,218.67
Male,66.32,167.21
Male,71.87,211.32
Male,67.31,172.07
Male,68.88,182.31
Male,70.79,194.70
Male,69.98,192.14
Male,67.66,171.70
Male,69.16,190.85
Male,69.21,205.70
Male,68.00,177.60
Male,66.36,153.32
Male,67.67,174.72
Male,67.78,198.31
Male,66.86,189.41
Male,70.87,199.66
Male,72.24,203.37
Male,67.61,180.25
Male,69.70,197.05
Male,68.06,188.38
Male,63.12,160.76
Male,70.51,187.14
Male,74.30,229.09
Male,66.52,167.08
Male,70.47,182.80
Male,67.65,182.48
Male,68.32,183.22
Male,75.53,227.95
Male,65.48,164.49
Male,71.37,215.00
Male,72.18,203.96
Male,67.42,166.54
Male,63.70,152.57
Male,72.09,210.13
Male,65.51,173.18
Male,64.01,151.13
Male,66.66,182.75
Male,72.61,216.59
Male,67.01,197.80
Male,69.67,192.56
Male,65.08,174.74
Male,69.22,189.20
Male,67.25,188.00
Male,70.21,192.88
Male,67.17,186.99
Male,69.44,195.45
Male,70.69,184.94
Male,65.06,150.58
Male,68.37,188.43
Male,66.42,193.60
Male,71.12,202.66
Male,70.43,186.55
Male,67.75,188.48
Male,68.82,197.62
Male,72.66,219.88
Male,79.00,269.99
Male,67.18,176.45
Male,66.74,166.25
Male,67.05,160.16
Male,74.01,227.94
Male,65.19,154.74
Male,67.53,167.21
Male,67.77,170.30
Male,69.36,177.74
Male,69.44,178.37
Male,64.98,151.01
Male,68.04,175.45
Male,72.37,195.01
Male,70.13,202.99
Male,68.00,152.62
Male,67.04,188.61
Male,73.16,213.51
Male,70.58,194.79
Male,69.16,177.72
Male,73.99,217.58
Male,69.45,198.83
Male,69.47,183.30
Male,71.53,218.20
Male,72.28,207.54
Male,67.78,174.10
Male,67.80,182.19
Male,71.04,214.48
Male,68.40,169.63
Male,68.77,191.48
Male,71.23,200.78
Male,67.45,174.72
Male,66.86,169.38
Male,66.18,171.56
Male,66.87,168.45
Male,68.59,178.93
Male,63.98,158.21
Male,66.48,169.61
Male,65.87,167.77
Male,69.21,188.95
Male,73.52,212.87
Male,65.20,147.36
Male,70.34,214.23
Male,69.76,196.01
Male,70.68,199.51
Male,67.92,183.54
Male,71.88,211.85
Male,71.13,175.51
Male,67.08,181.53
Male,68.02,169.79
Male,67.97,194.95
Male,66.88,186.88
Male,70.39,206.90
Male,73.57,219.40
Male,65.81,154.88
Male,70.56,180.48
Male,68.09,187.31
Male,77.47,252.56
Male,72.39,209.42
Male,65.44,178.45
Male,65.91,168.22
Male,75.62,241.20
Male,69.64,195.03
Male,69.73,205.23
Male,69.01,177.59
Male,69.01,208.54
Male,68.70,184.22
Male,70.41,185.16
Male,67.89,169.25
Male,71.52,194.26
Male,67.84,166.15
Male,70.29,189.25
Male,70.83,197.93
Male,69.16,190.70
Male,74.15,211.24
Male,69.39,192.71
Male,72.60,205.10
Male,69.33,180.36
Male,64.26,161.31
Male,62.42,162.54
Male,66.23,156.68
Male,64.24,135.17
Male,72.09,210.64
Male,70.25,202.92
Male,65.83,168.42
Male,75.21,227.58
Male,73.46,223.07
Male,66.63,174.89
Male,67.16,193.39
Male,67.99,188.12
Male,64.12,152.84
Male,70.18,189.21
Male,69.52,173.98
Male,71.61,204.49
Male,68.28,182.21
Male,74.56,210.69
Male,72.63,208.07
Male,73.01,201.75
Male,71.96,208.82
Male,69.28,189.94
Male,67.36,177.38
Male,67.29,179.01
Male,70.09,167.30
Male,64.34,175.68
Male,69.87,195.71
Male,63.99,154.96
Male,66.69,185.37
Male,72.44,201.61
Male,69.68,211.71
Male,67.64,166.26
Male,68.41,189.00
Male,72.09,200.44
Male,70.25,193.01
Male,71.37,205.54
Male,71.10,201.85
Male,69.38,196.23
Male,70.14,192.78
Male,67.28,174.97
Male,70.74,201.13
Male,66.37,166.40
Male,67.23,177.31
Male,68.27,172.08
Male,68.17,178.72
Male,67.67,183.74
Male,66.47,168.90
Male,76.57,229.86
Male,68.96,187.52
Male,72.45,196.63
Male,68.04,203.16
Male,66.72,181.82
Male,70.67,185.76
Male,71.47,190.55
Male,71.58,207.92
Male,67.42,181.11
Male,69.53,200.68
Male,70.76,188.79
Male,67.60,149.57
Male,71.24,205.39
Male,69.58,214.61
Male,73.37,216.70
Male,73.50,223.41
Male,69.41,187.08
Male,71.79,221.70
Male,67.60,168.83
Male,67.67,179.19
Male,68.59,182.08
Male,71.35,208.34
Male,67.94,207.68
Male,67.44,173.23
Male,69.99,212.06
Male,68.52,187.90
Male,66.69,158.73
Male,68.48,185.77
Male,73.99,200.58
Male,73.33,222.87
Male,72.56,208.66
Male,67.68,193.59
Male,69.94,204.18
Male,65.33,163.06
Male,68.17,197.18
Male,69.26,206.73
Male,70.03,197.69
Male,69.03,174.48
Male,69.14,175.83
Male,66.78,176.61
Male,69.45,194.82
Male,71.46,209.68
Male,70.35,187.82
Male,72.09,219.30
Male,69.25,176.25
Male,66.70,164.03
Male,68.07,176.98
Male,63.42,156.13
Male,67.43,177.12
Male,70.51,191.36
Male,68.66,184.26
Male,67.13,170.04
Male,69.51,174.22
Male,59.94,141.46
Male,68.03,160.09
Male,67.62,193.77
Male,69.67,216.73
Male,67.35,189.58
Male,67.24,181.66
Male,71.38,205.87
Male,68.70,186.81
Male,63.40,152.13
Male,72.22,198.39
Male,69.93,185.79
Male,64.49,166.70
Male,71.58,192.73
Male,69.71,201.15
Male,69.97,188.77
Male,72.25,187.61
Male,71.80,204.26
Male,66.96,190.37
Male,68.27,196.84
Male,67.04,175.45
Male,65.74,178.11
Male,69.12,179.02
Male,71.16,203.28
Male,68.21,174.32
Male,69.47,206.74
Male,68.14,181.27
Male,63.46,165.75
Male,67.51,176.09
Male,65.94,160.49
Male,71.89,203.22
Male,64.80,165.60
Male,71.73,203.62
Male,65.70,173.06
Male,72.86,216.06
Male,70.22,185.95
Male,65.56,162.52
Male,67.50,178.79
Male,64.82,166.78
Male,69.60,173.92
Male,67.67,182.02
Male,71.91,212.88
Male,66.45,174.91
Male,68.11,186.58
Male,65.08,165.31
Male,73.07,206.79
Male,66.66,172.94
Male,66.93,183.09
Male,69.61,184.20
Male,69.10,183.40
Male,65.48,174.53
Male,64.72,150.62
Male,69.03,183.85
Male,62.95,154.06
Male,68.00,186.37
Male,67.53,180.06
Male,65.19,156.29
Male,69.77,169.75
Male,74.88,236.36
Male,67.67,169.81
Male,70.49,188.80
Male,64.49,159.38
Male,74.40,212.64
Male,65.09,165.86
Male,71.41,189.20
Male,71.65,184.98
Male,67.00,190.56
Male,69.35,181.85
Male,68.54,181.30
Male,72.61,221.18
Male,68.24,186.74
Male,71.14,191.32
Male,68.32,183.59
Male,70.57,213.06
Male,69.03,183.73
Male,68.27,186.29
Male,71.17,200.36
Male,70.32,199.01
Male,62.11,145.77
Male,69.16,178.75
Male,64.26,158.03
Male,69.51,192.59
Male,73.58,215.76
Male,73.41,209.26
Male,66.17,174.18
Male,71.86,198.41
Male,68.59,187.29
Male,66.62,166.63
Male,70.29,192.74
Male,70.40,190.83
Male,73.49,209.97
Male,64.36,175.09
Male,67.78,182.16
Male,71.84,202.15
Male,68.92,192.63
Male,68.06,176.25
Male,63.77,161.00
Male,66.89,191.10
Male,68.78,187.64
Male,67.80,158.35
Male,63.27,143.25
Male,67.38,186.68
Male,64.06,166.69
Male,74.03,217.82
Male,71.32,198.75
Male,70.41,206.35
Male,69.56,187.49
Male,62.35,139.20
Male,71.35,209.31
Male,70.87,199.51
Male,63.75,156.46
Male,66.69,179.30
Male,67.05,169.81
Male,72.74,190.28
Male,63.47,141.10
Male,71.17,185.05
Male,64.46,157.31
Male,66.41,177.15
Male,67.20,168.98
Male,71.25,205.35
Male,66.49,170.99
Male,71.72,202.27
Male,67.98,184.37
Male,67.58,180.85
Male,68.04,162.12
Male,64.96,165.07
Male,68.54,187.32
Male,67.95,178.70
Male,76.81,227.22
Male,65.76,163.23
Male,70.37,185.30
Male,68.31,186.12
Male,69.49,187.84
Male,71.50,192.89
Male,61.23,153.52
Male,70.02,197.26
Male,75.99,231.35
Male,65.74,145.99
Male,67.36,198.89
Male,70.40,203.54
Male,66.38,162.02
Male,67.86,191.71
Male,75.69,235.14
Male,61.46,135.51
Male,59.38,136.39
Male,66.39,186.07
Male,71.09,198.03
Male,69.58,192.47
Male,67.29,182.52
Male,73.62,225.29
Male,70.46,187.52
Male,65.13,138.65
Male,68.36,176.41
Male,64.85,157.72
Male,71.16,192.35
Male,62.81,153.50
Male,65.61,152.91
Male,72.97,202.62
Male,66.04,170.80
Male,70.34,206.24
Male,64.94,133.51
Male,65.87,174.50
Male,64.61,153.28
Male,66.98,173.66
Male,70.02,196.25
Male,65.11,149.11
Male,67.26,181.67
Male,71.98,191.02
Male,68.50,192.34
Male,70.95,202.05
Male,64.68,160.79
Male,69.08,174.39
Male,67.05,173.82
Male,67.14,177.98
Male,69.74,199.89
Male,68.89,180.69
Male,70.25,189.27
Male,62.31,149.44
Male,70.46,185.02
Male,63.71,139.41
Male,73.46,199.87
Male,71.65,199.04
Male,70.14,182.83
Male,66.64,155.76
Male,70.75,197.84
Male,68.15,193.16
Male,68.95,178.29
Male,71.12,193.80
Male,68.85,178.26
Male,71.33,184.52
Male,74.34,209.24
Male,69.33,178.95
Male,71.10,206.24
Male,71.51,205.88
Male,71.58,200.39
Male,70.35,194.33
Male,66.40,165.96
Male,74.52,201.96
Male,72.23,206.22
Male,73.11,207.24
Male,69.56,181.32
Male,72.66,221.89
Male,65.70,160.20
Male,68.01,175.02
Male,70.19,192.86
Male,70.84,213.74
Male,66.07,179.70
Male,66.56,154.63
Male,74.52,216.53
Male,63.73,162.22
Male,69.90,187.06
Male,75.85,227.28
Male,68.39,185.44
Male,71.01,207.55
Male,68.27,184.99
Male,72.39,215.68
Male,67.17,158.47
Male,69.38,194.49
Male,68.46,182.90
Male,68.43,196.10
Male,68.99,180.37
Male,70.62,185.44
Male,65.04,170.63
Male,73.02,205.28
Male,68.72,182.46
Male,68.93,200.06
Male,75.15,221.33
Male,63.15,119.24
Male,64.50,169.84
Male,69.17,181.82
Male,67.12,178.27
Male,64.57,176.72
Male,69.98,193.72
Male,67.29,154.72
Male,67.58,167.58
Male,70.03,198.70
Male,67.29,199.01
Male,67.72,175.16
Male,71.25,196.32
Male,70.98,191.14
Male,66.80,173.21
Male,66.38,172.74
Male,73.51,210.40
Male,69.37,183.94
Male,68.72,173.89
Male,71.54,207.31
Male,73.07,207.65
Male,69.51,187.37
Male,67.27,190.36
Male,69.02,198.71
Male,72.89,220.91
Male,70.71,202.07
Male,68.96,181.54
Male,70.47,200.58
Male,69.01,190.82
Male,66.45,162.94
Male,68.87,177.13
Male,68.42,180.26
Male,74.24,232.23
Male,69.07,198.77
Male,73.40,208.22
Male,70.27,185.72
Male,74.34,210.11
Male,67.71,196.93
Male,66.45,162.81
Male,69.06,204.26
Male,68.04,172.44
Male,68.76,209.28
Male,70.89,201.42
Male,70.87,201.51
Male,69.22,167.74
Male,68.44,190.82
Male,68.25,179.25
Male,72.23,203.39
Male,70.85,196.31
Male,68.79,187.95
Male,68.87,168.36
Male,66.74,170.66
Male,61.68,144.76
Male,63.33,138.15
Male,64.91,148.91
Male,72.96,204.18
Male,70.07,205.39
Male,66.01,169.10
Male,66.68,174.57
Male,62.40,144.55
Male,69.59,194.50
Male,73.08,230.68
Male,70.65,193.52
Male,72.37,199.38
Male,69.26,178.35
Male,66.21,167.63
Male,64.60,149.94
Male,68.37,164.90
Male,68.89,192.44
Male,65.06,174.36
Male,71.54,207.20
Male,73.06,196.06
Male,65.34,154.12
Male,69.80,181.42
Male,71.90,203.46
Male,69.89,194.53
Male,69.26,197.41
Male,68.57,192.61
Male,74.15,212.28
Male,67.50,189.01
Male,72.79,217.16
Male,68.91,184.62
Male,68.72,195.67
